Planting date,Software,Location,Date,DOY,Altitude (m),Stage-Full,Stage,Plot_ID,Replicate,Zone,Zone_Identification,Cover_Crop_Variety,Treatment_2__Cut_Fill_Range,One_Mix_None_Cover_Crop,Thermal,NDWI,EVI,NAVI,GNDVI,Cigreen,RENDVI,TGI,SAVI,CI_RedEdge,BI,SCI,GLI,NGRDI_Zonal,SI,VARI,HUE,BGI,PSRI,RVI,TVI,CVI,NDVI,DVI,Soy_yiled(bu/acre),Observed data,Days after planting,Canopy Height (cm),LAI
,Pix4d,Rice_Station,9/13/2021,256,120,,,202,2,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),26.7889099,-0.7465193,0.755385,0.9448093,0.7465193,6.0646591,0.4514925,4.2684488,0.3316333,1.6746926,0.0436759,-0.4671552,0.4924132,0.4671552,0.0679397,0.6094101,-0.000202,0.3159255,-0.2407681,20.1319523,28.1948719,2.549298,0.8966058,0.2903101,53.08,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,203,2,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),26.9132214,-0.7370835,0.7576061,0.9390594,0.7370835,5.7790079,0.4390194,4.5034051,0.3343439,1.5960095,0.0470719,-0.4483331,0.4817336,0.4483331,0.0886613,0.5839119,-0.0002254,0.3162015,-0.2357808,18.6244755,28.6138248,2.5637596,0.8866203,0.2900929,50.77,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,204,2,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),27.1027069,-0.7218443,0.7527539,0.925002,0.7218443,5.3849559,0.4259738,4.6509895,0.3342328,1.5240793,0.0524342,-0.3991445,0.4442807,0.3991445,0.1165444,0.5259931,-0.0002454,0.3359718,-0.2218764,15.8667908,28.8549576,2.7112563,0.8631809,0.2914214,53.48,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,403,4,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),35.5975723,-0.3094627,0.2249435,0.3643988,0.3094627,0.9228207,0.1349097,2.789669,0.1154319,0.3163882,0.2582271,0.0877157,0.0275385,-0.0877157,0.2602045,-0.1289936,0.001398,0.7007967,0.1347646,1.6203476,8.4597178,2.2878902,0.2277289,0.113713,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,206,2,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),27.54072,-0.6959476,0.6978585,0.902794,0.6959476,4.7466512,0.387145,4.8154502,0.3163132,1.3003757,0.057442,-0.3367899,0.4150372,0.3367899,0.201242,0.4362626,-0.0002528,0.3224413,-0.194487,12.8184366,27.1821709,2.8273404,0.8264922,0.2633731,46.40,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,301,3,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),27.552002,-0.7111536,0.7387199,0.9231469,0.7111536,5.1284466,0.4099492,4.9077497,0.3294808,1.422801,0.0535167,-0.4108358,0.4617325,0.4108358,0.1331146,0.5311722,-0.0002667,0.3147146,-0.2259933,15.9285316,28.4311504,2.5247931,0.8602651,0.2787749,50.04,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,403,4,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),35.6310234,-0.4432525,0.2841656,0.5314122,0.4432525,1.7293967,0.2249389,1.8277348,0.1375609,0.6047624,0.1400704,0.0757521,0.0478235,-0.0757521,0.2822363,-0.1089053,0.0005141,0.654215,0.1083384,2.4177854,9.9395514,3.1311173,0.3764805,0.1256333,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,303,3,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),27.4570065,-0.7066726,0.7175896,0.91688,0.7066726,5.0513706,0.4033086,4.7049704,0.3195346,1.3898979,0.0531978,-0.3954237,0.4492603,0.3954237,0.1394817,0.511197,-0.0002462,0.324137,-0.2180015,15.2761564,27.3650761,2.5749376,0.8511831,0.2675357,46.96,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,304,3,1,"12"""" Fill",NC,0.8:1.04,NO,27.57094,-0.7087308,0.711852,0.9205649,0.7087308,5.0080023,0.4053617,4.7259779,0.317703,1.389133,0.0523213,-0.3892928,0.4481936,0.3892928,0.1539104,0.5032899,-0.0002524,0.3187857,-0.219912,14.5096169,27.1370258,2.6333876,0.8549777,0.2645995,46.49,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,305,3,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),27.6603374,-0.7261892,0.7533583,0.9369048,0.7261892,5.5171404,0.4357547,4.6836853,0.330961,1.577584,0.0483867,-0.4617568,0.4890887,0.4617568,0.0728171,0.6004438,-0.0002486,0.3180673,-0.2479528,18.6359043,28.4226589,2.3689978,0.8839669,0.285858,54.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,306,3,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),27.7731304,-0.7057827,0.6907779,0.9155527,0.7057827,4.9101729,0.4080896,4.4534421,0.3072042,1.4013151,0.0517004,-0.3634885,0.424249,0.3634885,0.1563322,0.476124,-0.0002292,0.3380611,-0.2133975,13.3613157,25.9895344,2.7623632,0.8460398,0.2566883,48.60,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,401,4,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),28.030838,-0.7074924,0.7182863,0.9152876,0.7074924,5.0455837,0.4062003,4.6248617,0.3196386,1.3978131,0.0538817,-0.3803011,0.4344282,0.3803011,0.1397075,0.495898,-0.0002441,0.3385943,-0.2134158,14.428627,27.3824406,2.6840696,0.8486507,0.2693397,49.00,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,402,4,1,"12"""" Fill",NC,0.8:1.04,NO,28.4222031,-0.6745871,0.6470674,0.8801401,0.6745871,4.2860832,0.3513405,4.8993835,0.3007521,1.1029495,0.0631023,-0.2707857,0.3788761,0.2707857,0.2770984,0.343522,-0.0002566,0.3214629,-0.1619056,9.9943781,25.7174969,3.0247204,0.7901416,0.2380543,43.36,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,403,4,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),35.111702,-0.4472981,0.2934377,0.534451,0.4472981,1.7326779,0.2237357,1.8433589,0.1433858,0.5943789,0.1448964,0.0814953,0.043328,-0.0814953,0.2856984,-0.1164638,0.0005428,0.6562564,0.1137649,2.3759494,10.462965,3.1904662,0.3766881,0.1316215,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,404,4,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),28.4824867,-0.718334,0.802671,0.9311889,0.718334,5.2971096,0.4088686,5.5414944,0.3610796,1.4130303,0.057071,-0.4389567,0.4875609,0.4389567,0.1313732,0.5599821,-0.0003362,0.296558,-0.2310457,17.2233467,32.0841331,2.4262252,0.8736129,0.3108788,47.13,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,405,4,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),28.3844719,-0.7254428,0.8121709,0.9354318,0.7254428,5.4880052,0.4166522,5.4409342,0.3642144,1.4596392,0.0553316,-0.453871,0.4959342,0.453871,0.1139285,0.5799546,-0.0003225,0.296038,-0.2341362,18.432024,32.3288193,2.4020073,0.8809652,0.3161855,53.07,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,406,4,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),28.1906223,-0.729074,0.7900718,0.9309334,0.729074,5.6114035,0.4255807,4.9393282,0.3530323,1.5137429,0.053363,-0.425068,0.4689178,0.425068,0.1146946,0.5493019,-0.0002719,0.3180666,-0.2233845,17.7908573,30.9688778,2.6228423,0.8735992,0.3105574,39.02,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,403,4,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),35.0761299,-0.4722846,0.3048116,0.5584419,0.4722846,1.8971914,0.2275383,1.8153408,0.1504946,0.6071385,0.1310392,0.0839604,0.0486263,-0.0839604,0.3062059,-0.1182998,0.0004785,0.631553,0.1144306,2.5335114,10.9602489,3.3803823,0.3994331,0.1326967,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,102,1,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),26.5798683,-0.7388678,0.8133495,0.9477953,0.7388678,5.794085,0.4433216,5.0497942,0.3586614,1.616626,0.0495373,-0.4920497,0.5123586,0.4920497,0.0561609,0.6375738,-0.0002809,0.3037179,-0.2547756,20.3731346,31.442709,2.3044817,0.9011791,0.3169199,54.65,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,103,1,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),26.7381535,-0.7243733,0.8138878,0.9420148,0.7243733,5.3766227,0.422758,5.5263314,0.3621986,1.4845594,0.0541241,-0.4773551,0.5115606,0.4773551,0.0947718,0.6099741,-0.0003339,0.2912632,-0.2521196,18.5188046,32.1060295,2.2468576,0.8909343,0.3139547,56.88,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,104,1,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),26.6968727,-0.7230721,0.8106845,0.9421114,0.7230721,5.3373528,0.4258057,5.3995867,0.3578982,1.5050421,0.0537726,-0.4793625,0.5035929,0.4793625,0.0660101,0.621877,-0.0003248,0.3073987,-0.2565348,18.4451294,31.6426888,2.2228258,0.8910815,0.3106258,56.05,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,105,1,2,"6"""" Fill",NC,0.4:0.5,NO,26.6439762,-0.7049745,0.7742331,0.9284642,0.7049745,4.9173045,0.403885,5.4512982,0.3445751,1.3804089,0.0565869,-0.4356878,0.4798705,0.4356878,0.1175758,0.5614696,-0.00033,0.307148,-0.2424433,15.8137579,30.3421021,2.3070025,0.8680115,0.291933,51.59,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,106,1,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),26.5824108,-0.7261357,0.8228143,0.9452446,0.7261357,5.4231286,0.4377219,5.3968763,0.3613856,1.5801111,0.0533085,-0.49302,0.5085325,0.49302,0.0426673,0.643598,-0.0003238,0.3114798,-0.266176,19.2076988,31.9454842,2.1744311,0.896525,0.3182774,51.70,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,201,2,2,"6"""" Fill",NC,0.4:0.5,NO,26.7138672,-0.7108806,0.7932038,0.9345001,0.7108806,5.0384388,0.4193323,5.5162468,0.3514991,1.4681412,0.0565462,-0.4550804,0.4882619,0.4550804,0.08894,0.5909143,-0.0003408,0.3112212,-0.2550664,16.7130756,31.0282154,2.247838,0.8779483,0.3031448,51.13,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,202,2,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),26.8675499,-0.7158685,0.8192686,0.939292,0.7158685,5.1475649,0.4259681,5.6143851,0.3615444,1.505901,0.0566334,-0.4739565,0.4977213,0.4739565,0.0638755,0.6176946,-0.0003505,0.3123595,-0.2620799,17.6977291,32.1495171,2.1851594,0.8861873,0.3160981,53.08,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,203,2,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),26.9502182,-0.7164989,0.8446275,0.9392513,0.7164989,5.1544714,0.4257466,5.8562703,0.3741939,1.5006877,0.0590369,-0.4703941,0.496661,0.4703941,0.0707587,0.6115655,-0.0003797,0.3113184,-0.2601823,17.4708309,33.6695938,2.2102268,0.8859621,0.3314131,50.77,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,204,2,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),27.1359348,-0.7120519,0.8479091,0.935156,0.7120519,5.0451751,0.4223055,5.8866415,0.3749873,1.4812297,0.0613689,-0.453341,0.478994,0.453341,0.0675757,0.5965145,-0.000392,0.3269958,-0.2558339,16.4904518,33.8690186,2.2670357,0.878861,0.332958,53.48,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,403,4,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),34.9668541,-0.3456514,0.2647161,0.4208789,0.3456514,1.0994149,0.1646491,2.5433888,0.1316068,0.4022119,0.2289573,0.0782943,0.0326446,-0.0782943,0.2493661,-0.1159863,0.0010457,0.704016,0.1186835,1.8120942,10.0072041,2.4440815,0.2739331,0.1299711,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,206,2,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),27.2079868,-0.7046621,0.8040253,0.9284032,0.7046621,4.8934264,0.4177398,5.6540818,0.3568856,1.4583944,0.0603444,-0.4301915,0.4665616,0.4301915,0.0951706,0.5642114,-0.0003641,0.3267251,-0.2499723,15.3821831,31.7714024,2.3345981,0.8674349,0.3121743,46.40,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,301,3,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),27.0978355,-0.707467,0.7860314,0.9297773,0.707467,4.9546309,0.4233517,5.3848119,0.3476599,1.4906267,0.057221,-0.4343576,0.4694751,0.4343576,0.091848,0.5692827,-0.0003277,0.3253235,-0.2521706,15.7254543,30.5834007,2.332999,0.8698581,0.3032889,50.04,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,403,4,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),41.3980865,-0.3297822,0.3180616,0.430986,0.3297822,1.0266646,0.1657817,4.0429993,0.1570422,0.4058318,0.2925355,0.0521136,0.0494784,-0.0521136,0.2259674,-0.078211,0.0011363,0.7018935,0.0802278,1.84187,13.713788,2.2382672,0.2816791,0.1653191,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,303,3,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),27.2653675,-0.6897461,0.7337831,0.9184625,0.6897461,4.5533895,0.4066119,5.1341186,0.323173,1.3904389,0.0574914,-0.4027181,0.4440261,0.4027181,0.1054046,0.5314532,-0.0003057,0.3422523,-0.2452159,13.7268295,27.9754181,2.3485525,0.8505839,0.2725661,46.96,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,304,3,2,"6"""" Fill",NC,0.4:0.5,NO,27.4982147,-0.6924635,0.7515059,0.9223055,0.6924635,4.6028528,0.4096661,5.3209019,0.3310684,1.4086553,0.0583131,-0.4178815,0.4548796,0.4178815,0.0956209,0.551723,-0.0003254,0.3361789,-0.251486,14.2942877,28.8606663,2.2899458,0.8571245,0.2808515,46.49,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,305,3,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),27.5393124,-0.7046998,0.7879804,0.9353354,0.7046998,4.884551,0.4272937,5.3813782,0.3432497,1.5142224,0.0559082,-0.4670887,0.4828795,0.4670887,0.0414414,0.6199356,-0.0003294,0.3329126,-0.2721858,16.6868324,30.106102,2.1300557,0.8792397,0.2972942,54.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,306,3,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),27.6395969,-0.694482,0.7470067,0.9226358,0.694482,4.6316466,0.4170257,5.108964,0.326847,1.4488896,0.0570491,-0.4116518,0.4437746,0.4116518,0.0822435,0.5501049,-0.0003084,0.3519832,-0.2525735,13.9887514,28.3751259,2.3475702,0.857351,0.2798626,48.60,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,401,4,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),27.905056,-0.6914952,0.7323577,0.919135,0.6914952,4.5751429,0.3986877,5.1755571,0.3238411,1.342203,0.0574373,-0.400057,0.4460196,0.400057,0.1187405,0.5253673,-0.0003109,0.3353709,-0.2386656,13.5528917,28.0645523,2.3873255,0.8515483,0.2692963,49.00,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,402,4,2,"6"""" Fill",NC,0.4:0.5,NO,28.1789036,-0.6848887,0.7065372,0.9062454,0.6848887,4.4728947,0.3851304,5.2188849,0.3191021,1.2739843,0.0602498,-0.3549947,0.4263294,0.3549947,0.1845653,0.4588495,-0.0003104,0.3242834,-0.2143509,12.2215662,27.6310959,2.5934477,0.8306694,0.2631066,43.36,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,403,4,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),38.2831802,-0.4931543,0.283758,0.605895,0.4931543,2.1562777,0.2642017,1.5542057,0.1311691,0.7566873,0.0878026,0.0396282,0.0787343,-0.0396282,0.2697647,-0.0574095,0.0001376,0.6264899,0.0633156,3.0876553,9.3347187,3.3266408,0.4538378,0.1107261,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,404,4,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),28.1876087,-0.7273196,0.824075,0.942147,0.7273196,5.4647455,0.4367796,5.3929949,0.3643808,1.57332,0.0541615,-0.4750108,0.4996434,0.4750108,0.0665316,0.6177194,-0.0003227,0.3099478,-0.2567008,18.7102528,32.3109932,2.2925646,0.8912887,0.3238514,47.13,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,405,4,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),28.1785622,-0.7210184,0.8129138,0.9405348,0.7210184,5.2972217,0.4263771,5.5079479,0.3600879,1.5087713,0.0548084,-0.4761836,0.5047847,0.4761836,0.0777972,0.614687,-0.0003336,0.3016778,-0.2570857,18.3538036,31.8760204,2.2233019,0.888521,0.3138881,53.07,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,403,4,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),42.3496819,-0.4964359,0.3490326,0.6132771,0.4964359,2.118181,0.2736031,1.8837394,0.1630814,0.779756,0.11449,0.0460711,0.0670664,-0.0460711,0.2559876,-0.0669422,0.0002196,0.6520833,0.0673884,2.9571402,12.3207159,3.3614037,0.4548587,0.1491906,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,102,1,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),27.3581467,-0.7107306,0.8072532,0.9338666,0.7107306,5.0281382,0.4052356,5.9278388,0.3635623,1.3831451,0.0587993,-0.4527127,0.5038074,0.4527127,0.1411858,0.5713325,-0.0003814,0.2807318,-0.2454505,16.7002411,32.5194321,2.2599609,0.8768979,0.3107949,54.65,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,103,1,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),27.514904,-0.7013323,0.8127293,0.9294339,0.7013323,4.7964606,0.3986188,6.3068538,0.3686303,1.3426291,0.0629216,-0.44091,0.4993936,0.44091,0.1614152,0.5533969,-0.00043,0.2772724,-0.2462513,15.5795355,33.2830048,2.2409518,0.8691562,0.3152451,56.88,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,104,1,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),27.4912033,-0.6851926,0.8048962,0.9195132,0.6851926,4.4502339,0.3709203,6.7672467,0.3693406,1.1958761,0.068961,-0.4167412,0.4877315,0.4167412,0.1947382,0.5198478,-0.000491,0.2733642,-0.2347493,13.9821444,33.6885452,2.2374287,0.8525495,0.3057741,56.05,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,105,1,3,No Fill No Cut,NC,0.09:-0.09,NO,27.2883453,-0.6891428,0.8152623,0.9211312,0.6891428,4.5205078,0.3829224,6.7124505,0.3734726,1.2549034,0.0687897,-0.4154984,0.4839726,0.4154984,0.1868132,0.5204145,-0.0004869,0.2797469,-0.238019,13.9959364,34.1207199,2.2743077,0.8549922,0.3168141,51.59,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,106,1,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),27.3738117,-0.6899089,0.8172306,0.9241987,0.6899089,4.5498013,0.3870737,6.570178,0.3701629,1.2804054,0.0672289,-0.4302041,0.4863302,0.4302041,0.1523011,0.5453507,-0.0004716,0.2902988,-0.2459569,14.5078793,33.6556816,2.2035193,0.8602397,0.3131738,51.70,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,201,2,3,No Fill No Cut,NC,0.09:-0.09,NO,27.5177383,-0.6659998,0.7474744,0.8989044,0.6659998,4.0871334,0.3640971,6.5137467,0.3466915,1.163471,0.0727124,-0.352392,0.4408132,0.352392,0.2342328,0.4430615,-0.0004611,0.2926401,-0.2177541,11.3154421,31.2256527,2.4262383,0.8186663,0.2866015,51.13,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,202,2,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),27.589283,-0.6709557,0.7643266,0.9047873,0.6709557,4.1781888,0.3690101,6.4754238,0.3511658,1.187996,0.0714927,-0.3698932,0.4473216,0.3698932,0.2048591,0.4691496,-0.00046,0.299385,-0.2248373,11.9320211,31.6779823,2.374562,0.8282474,0.2913557,53.08,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,203,2,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),27.5734959,-0.6995769,0.8326635,0.9281573,0.6995769,4.7487216,0.4106055,6.2398591,0.3731752,1.4085312,0.0650371,-0.4336396,0.477362,0.4336396,0.1166171,0.5599517,-0.0004336,0.3107223,-0.2529509,15.0312443,33.8516235,2.2643545,0.8667793,0.3282366,50.77,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,204,2,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),27.7121716,-0.6797339,0.7954003,0.911401,0.6797339,4.3461804,0.3834856,6.503264,0.3629528,1.2617736,0.0711225,-0.3853163,0.4522895,0.3853163,0.1763342,0.4926711,-0.0004696,0.3067473,-0.2326584,12.7107458,32.996727,2.3653798,0.839012,0.3101351,53.48,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,403,4,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),41.2028656,-0.5310495,0.4095645,0.6608737,0.5310495,2.4818904,0.2938232,2.2504108,0.1913767,0.8699434,0.1112589,0.014633,0.0961426,-0.014633,0.2509235,-0.0222682,0.0001835,0.6206477,0.0336956,3.6058116,14.970664,3.4761486,0.5097596,0.1737947,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,206,2,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),27.8308849,-0.6592991,0.7408157,0.8987607,0.6592991,3.9657409,0.3753456,6.3096008,0.3375357,1.2187119,0.0719538,-0.3598823,0.4321825,0.3598823,0.1879168,0.4631037,-0.000447,0.3181403,-0.233601,11.1372957,30.2066841,2.3301935,0.8182808,0.2824678,46.40,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,301,3,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),27.9277878,-0.6656726,0.7356496,0.9030701,0.6656726,4.0834231,0.3832946,6.0496416,0.3332715,1.2604725,0.0682355,-0.3691247,0.4378971,0.3691247,0.1789146,0.4750723,-0.0004107,0.3171711,-0.2370112,11.6419678,29.5487366,2.3319364,0.8253161,0.2795809,50.04,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,403,4,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),40.8533592,-0.3663656,0.3603725,0.500268,0.3663656,1.2434195,0.2090258,3.2871027,0.1637814,0.5478168,0.2172397,0.0207296,0.0652195,-0.0207296,0.1883845,-0.0325221,0.000375,0.7139375,0.0361107,2.1971772,13.9058371,2.3082194,0.3454854,0.164373,52.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,303,3,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),27.9328308,-0.6545039,0.7205533,0.8984407,0.6545039,3.8685517,0.3749185,6.0952883,0.3254176,1.2134546,0.0697317,-0.3628479,0.4307778,0.3628479,0.1755843,0.4693217,-0.0004224,0.3247173,-0.2396759,10.9071674,28.790781,2.269238,0.8174525,0.2686526,46.96,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,304,3,3,No Fill No Cut,NC,0.09:-0.09,NO,28.104805,-0.6290672,0.6621378,0.8769706,0.6290672,3.4408071,0.3539658,5.9207344,0.3009226,1.1071393,0.0729539,-0.312577,0.3942363,0.312577,0.2069388,0.4065711,-0.0004057,0.3416046,-0.2232543,8.8117199,26.3270798,2.3288805,0.7827775,0.241174,46.49,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,305,3,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),28.1886253,-0.648824,0.7061968,0.8926358,0.648824,3.7645216,0.3685975,6.095829,0.3204505,1.1811662,0.0710046,-0.3475792,0.4216866,0.3475792,0.190769,0.4488735,-0.000423,0.3253967,-0.2328374,10.3373537,28.327137,2.3065016,0.8081175,0.2628863,54.94,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,306,3,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),28.2308598,-0.6451539,0.6931155,0.8930934,0.6451539,3.7013543,0.3725973,5.9159245,0.3116374,1.2004211,0.0688654,-0.3523341,0.4212592,0.3523341,0.1768939,0.4578294,-0.0004027,0.33206,-0.2416335,10.2314987,27.3109436,2.2530158,0.8085843,0.2550004,48.60,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,401,4,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),28.1985092,-0.6559563,0.7098048,0.899734,0.6559563,3.8935311,0.3755091,5.8840117,0.3190749,1.2161186,0.0673142,-0.363622,0.4298284,0.363622,0.1709225,0.4715337,-0.0003969,0.3275711,-0.2401011,10.9289932,28.0202141,2.2852442,0.8193092,0.2614227,49.00,,,,
,Pix4d,Rice_Station,9/13/2021,256,120,,,402,4,3,No Fill No Cut,NC,0.09:-0.09,NO,28.295042,-0.6498197,0.6875291,0.8900351,0.6498197,3.7711697,0.3659799,5.8411269,0.3127041,1.1661348,0.0689302,-0.3314587,0.4128433,0.3314587,0.2093753,0.4265669,-0.000389,0.3255294,-0.2237938,9.8746214,27.3797321,2.4005821,0.8035002,0.2542345,43.36,,,,
